date,volume_t-20,volume_t-19,volume_t-18,volume_t-17,volume_t-16,volume_t-15,volume_t-14,volume_t-13,volume_t-12,volume_t-11,volume_t-10,volume_t-9,volume_t-8,volume_t-7,volume_t-6,volume_t-5,volume_t-4,volume_t-3,volume_t-2,volume_t-1,volume
2014-10-31,1157370,1515558,2124682,2526263,5133638,2527277,3972861,4723905,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,2087828
2014-11-03,1515558,2124682,2526263,5133638,2527277,3972861,4723905,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,4559916
2014-11-04,2124682,2526263,5133638,2527277,3972861,4723905,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,5765189
2014-11-05,2526263,5133638,2527277,3972861,4723905,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2341387
2014-11-06,5133638,2527277,3972861,4723905,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2968264
2014-11-07,2527277,3972861,4723905,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2458734
2014-11-10,3972861,4723905,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2583931
2014-11-11,4723905,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2163823
2014-11-12,5362096,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,2504261
2014-11-13,3810818,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1805461
2014-11-14,4942206,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,1331282
2014-11-17,2231876,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,2697164
2014-11-18,2161086,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,5891377
2014-11-19,1754719,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,4012147
2014-11-20,1508194,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,2303826
2014-11-21,1105293,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,5306170
2014-11-24,1714329,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2122424
2014-11-25,1484268,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,2713879
2014-11-26,2504261,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1752695
2014-11-28,2087828,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,1091780
2014-12-01,4559916,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,4411159
2014-12-02,5765189,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2014436
2014-12-03,2341387,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,2250275
2014-12-04,2968264,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1346823
2014-12-05,2458734,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1019549
2014-12-08,2583931,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1425753
2014-12-09,2163823,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,1803210
2014-12-10,2504261,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,2654911
2014-12-11,1805461,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,1640864
2014-12-12,1331282,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,2335765
2014-12-15,2697164,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,4510349
2014-12-16,5891377,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3849394
2014-12-17,4012147,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3508188
2014-12-18,2303826,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3104066
2014-12-19,5306170,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,3736336
2014-12-22,2122424,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1590221
2014-12-23,2713879,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1872341
2014-12-24,1752695,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,1426901
2014-12-26,1091780,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,588034
2014-12-29,4411159,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,976423
2014-12-30,2014436,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1323452
2014-12-31,2250275,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1423993
2015-01-02,1346823,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,1530798
2015-01-05,1019549,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2042240
2015-01-06,1425753,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,2084562
2015-01-07,1803210,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,3359660
2015-01-08,2654911,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,2116341
2015-01-09,1640864,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,1644939
2015-01-12,2335765,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2771191
2015-01-13,4510349,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,2013474
2015-01-14,3849394,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,5134006
2015-01-15,3508188,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,2630296
2015-01-16,3104066,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,3003980
2015-01-20,3736336,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,5033605
2015-01-21,1590221,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,2721609
2015-01-22,1872341,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,4856573
2015-01-23,1426901,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1519250
2015-01-26,588034,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1511214
2015-01-27,976423,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,1703508
2015-01-28,1323452,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2033523
2015-01-29,1423993,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,2329983
2015-01-30,1530798,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,3054313
2015-02-02,2042240,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2508493
2015-02-03,2084562,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2950375
2015-02-04,3359660,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,2567439
2015-02-05,2116341,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,1826367
2015-02-06,1644939,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,2697212
2015-02-09,2771191,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,3586102
2015-02-10,2013474,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,1408747
2015-02-11,5134006,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,3337005
2015-02-12,2630296,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,1317705
2015-02-13,3003980,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2211931
2015-02-17,5033605,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,2875788
2015-02-18,2721609,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,9007218
2015-02-19,4856573,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,3737331
2015-02-20,1519250,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,2971880
2015-02-23,1511214,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1967913
2015-02-24,1703508,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,1922102
2015-02-25,2033523,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,2343479
2015-02-26,2329983,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1505418
2015-02-27,3054313,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1676351
2015-03-02,2508493,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1847082
2015-03-03,2950375,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1635437
2015-03-04,2567439,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1305992
2015-03-05,1826367,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1376468
2015-03-06,2697212,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1528564
2015-03-09,3586102,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1492378
2015-03-10,1408747,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,1961299
2015-03-11,3337005,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2064355
2015-03-12,1317705,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,2719895
2015-03-13,2211931,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,4704560
2015-03-16,2875788,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,2551437,2551437
2015-03-17,9007218,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,2551437,1504881,1504881
2015-03-18,3737331,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,2551437,1504881,1295556,1295556
2015-03-19,2971880,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,2551437,1504881,1295556,1085684,1085684
2015-03-20,1967913,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,2551437,1504881,1295556,1085684,2315472,2315472
2015-03-23,1922102,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,2551437,1504881,1295556,1085684,2315472,1835393,1835393
2015-03-24,2343479,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,2551437,1504881,1295556,1085684,2315472,1835393,3625952,3625952
2015-03-25,1505418,1676351,1847082,1635437,1305992,1376468,1528564,1492378,1961299,2064355,2719895,4704560,2551437,1504881,1295556,1085684,2315472,1835393,3625952,2776181,2776181
